file_name,card_no,bird_name,vo_id,transcript,duration_seconds,detected_language,language_probability,error,bird_audio_bird_name,bird_audio_clip_count,bird_audio_clip_files,bird_audio_main_files
243_Montagus_Harrier_VO_1_PL.wav,243,Montagus Harrier,1_PL,"What is the problem? If you don't know the problem, you will be able to find the correct answer. If you don't know, you will have to find the correct answer.",9.968,en,1.000000,,Montagus Harrier,3,src/AudioClip/243_Montagus_Harrier_XC502909_call_1.m4a|src/AudioClip/243_Montagus_Harrier_XC502909_call_2.m4a|src/AudioClip/243_Montagus_Harrier_XC502909_call_3_main.m4a,src/AudioClip/243_Montagus_Harrier_XC502909_call_3_main.m4a
244_Common_Buzzard_VO_1 #10526.wav,244,Common Buzzard,1 #10526,"Oh yeah, Kwan. I have never seen such a Kwan cat before. I've never seen such a cat before.",10.694,en,1.000000,,Common Buzzard 619710Xc,3,src/AudioClip/244_Common_Buzzard_619710XC_1_call.m4a|src/AudioClip/244_Common_Buzzard_619710XC_2_call.m4a|src/AudioClip/244_Common_Buzzard_619710XC_3_call_main.m4a,src/AudioClip/244_Common_Buzzard_619710XC_3_call_main.m4a
244_Common_Buzzard_VO_1_PL.wav,244,Common Buzzard,1_PL,"My name is Wettainen. My name is Myshovov, and my name is Spectacular Netanyahu Godov. My name is Krotnyev, and my name is Soko, and my name is Piral.",11.337,en,1.000000,,Common Buzzard 619710Xc,3,src/AudioClip/244_Common_Buzzard_619710XC_1_call.m4a|src/AudioClip/244_Common_Buzzard_619710XC_2_call.m4a|src/AudioClip/244_Common_Buzzard_619710XC_3_call_main.m4a,src/AudioClip/244_Common_Buzzard_619710XC_3_call_main.m4a
245_Red_Kite_VO_1 #33523.wav,245,Red Kite,1 #33523,"Hong Yuan. Hong Yu mama hai hu zai shou dong wei xie xie, fao chu xing hao, lai ran tai the kai zu me zhuang zu.",8.068,en,1.000000,,Red Kite,1,src/AudioClip/245_Red_Kite_XC622807_2_call.m4a,
245_Red_Kite_VO_1_PL.wav,245,Red Kite,1_PL,"Kanya Ruda, who is a big fan of Red Kite, who is a big fan of Red Kite.",8.179,en,1.000000,,Red Kite,1,src/AudioClip/245_Red_Kite_XC622807_2_call.m4a,
246_Eurasian_Hobby_VO_1 #15645.wav,246,Eurasian Hobby,1 #15645,"Yes, then, I am the only one who will be facing the control of the world.",6.019,en,1.000000,,Eurasian Hobby,3,src/AudioClip/246_Eurasian_Hobby_482490_call_1.m4a|src/AudioClip/246_Eurasian_Hobby_482490_call_2.m4a|src/AudioClip/246_Eurasian_Hobby_482490_call_3_main.m4a,src/AudioClip/246_Eurasian_Hobby_482490_call_3_main.m4a
246_Eurasian_Hobby_VO_1_PL.wav,246,Eurasian Hobby,1_PL,"Cobus, cobus, por traffi wapach o vade i inneptaki vlocce.",6.400,en,1.000000,,Eurasian Hobby,3,src/AudioClip/246_Eurasian_Hobby_482490_call_1.m4a|src/AudioClip/246_Eurasian_Hobby_482490_call_2.m4a|src/AudioClip/246_Eurasian_Hobby_482490_call_3_main.m4a,src/AudioClip/246_Eurasian_Hobby_482490_call_3_main.m4a
247_European_Goldfinch_VO_1 #16958.wav,247,European Goldfinch,1 #16958,"Hello, my name is Ching-Chie. My name is Ching-Chie, and I am the director of the European Goldfinch Foundation.",9.157,en,1.000000,,European Goldfinch,4,src/AudioClip/247_European_Goldfinch_86201_1_call.m4a|src/AudioClip/247_European_Goldfinch_86201_2_call.m4a|src/AudioClip/247_European_Goldfinch_86201_3_call.m4a|src/AudioClip/247_European_Goldfinch_86201_4_call_main.m4a,src/AudioClip/247_European_Goldfinch_86201_4_call_main.m4a
247_European_Goldfinch_VO_1_PL.wav,247,European Goldfinch,1_PL,Stugel. Wieserunlek Stugel. Wydniejena setka hvwoski hvbrazu vzokresu renesansu.,7.924,en,1.000000,,European Goldfinch,4,src/AudioClip/247_European_Goldfinch_86201_1_call.m4a|src/AudioClip/247_European_Goldfinch_86201_2_call.m4a|src/AudioClip/247_European_Goldfinch_86201_3_call.m4a|src/AudioClip/247_European_Goldfinch_86201_4_call_main.m4a,src/AudioClip/247_European_Goldfinch_86201_4_call_main.m4a
248_Snow_Bunting_VO_1 #38327.wav,248,Snow Bunting,1 #38327,"Hsui Wou. Hsui Xing Hsui Wou, Huizang Za the Feewan Pei Fung. Zai Yang Kuda Pei Ji Qiho Zhong, Xinta He Shida Yin Cha Ting Dein.",10.278,en,1.000000,,Snow Bunting,5,src/AudioClip/248_Snow_Bunting_138256_1_call.m4a|src/AudioClip/248_Snow_Bunting_138256_2_call.m4a|src/AudioClip/248_Snow_Bunting_138256_3_call.m4a|src/AudioClip/248_Snow_Bunting_138256_4_call.m4a|src/AudioClip/248_Snow_Bunting_138256_4_call_main.m4a,src/AudioClip/248_Snow_Bunting_138256_4_call_main.m4a
248_Snow_Bunting_VO_1_PL.wav,248,Snow Bunting,1_PL,Shneego-asve Treina. Sama-ts che Shneego-asve Treinae. La Taionopo-nott abbotnareshotpovietnimi ista na ovitjagnasda sorovum archtutrum kri-macha.,12.321,en,1.000000,,Snow Bunting,5,src/AudioClip/248_Snow_Bunting_138256_1_call.m4a|src/AudioClip/248_Snow_Bunting_138256_2_call.m4a|src/AudioClip/248_Snow_Bunting_138256_3_call.m4a|src/AudioClip/248_Snow_Bunting_138256_4_call.m4a|src/AudioClip/248_Snow_Bunting_138256_4_call_main.m4a,src/AudioClip/248_Snow_Bunting_138256_4_call_main.m4a
249_Hooded_Crow_VO_1 #22452.wav,249,Hooded Crow,1 #22452,Can you tell us more about Hooded Crow? The character of Hooded Crow is a character of Hooded Crow. He is a character of Hooded Crow. He is a character of Hooded Crow.,8.805,en,1.000000,,Hooded Crow,3,src/AudioClip/249_Hooded_Crow_281731_1_call_main.m4a|src/AudioClip/249_Hooded_Crow_281731_2_call.m4a|src/AudioClip/249_Hooded_Crow_281731_3_call.m4a,src/AudioClip/249_Hooded_Crow_281731_1_call_main.m4a
249_Hooded_Crow_VO_1_PL.wav,249,Hooded Crow,1_PL,"Vrona Shiva. Vzelt zytskim fol klóże, vrona Shiva jest koya zhonas vróžkami.",6.626,en,1.000000,,Hooded Crow,3,src/AudioClip/249_Hooded_Crow_281731_1_call_main.m4a|src/AudioClip/249_Hooded_Crow_281731_2_call.m4a|src/AudioClip/249_Hooded_Crow_281731_3_call.m4a,src/AudioClip/249_Hooded_Crow_281731_1_call_main.m4a
24_Blue_Jay_VO_1_PL.wav,24,Blue Jay,1_PL,Modro suica buenkittna. Modro suica buenkittna podrafi uniest do pincu joujou en ginaras. Tfaujus nicht zappasse nagima dochodzonsa dokir kosetrstok.,12.535,en,1.000000,,Blue Jay,4,src/AudioClip/24_Blue_Jay_94217_1_call.m4a|src/AudioClip/24_Blue_Jay_94217_2_call.m4a|src/AudioClip/24_Blue_Jay_94217_3_call.m4a|src/AudioClip/24_Blue_Jay_94217_4_call_main.m4a,src/AudioClip/24_Blue_Jay_94217_4_call_main.m4a
250_Eurasian_Collared_Dove_VO_1 #15127.wav,250,Eurasian Collared Dove,1 #15127,Wingspan bird card narration about Eurasian Collared Dove.,9.733,en,1.000000,,Eurasian Collared Dove,3,src/AudioClip/250_Eurasian_Collared_Dove_260273_1_call_main.m4a|src/AudioClip/250_Eurasian_Collared_Dove_260273_2_call.m4a|src/AudioClip/250_Eurasian_Collared_Dove_260273_3_call.m4a,src/AudioClip/250_Eurasian_Collared_Dove_260273_1_call_main.m4a
250_Eurasian_Collared_Dove_VO_1_PL.wav,250,Eurasian Collared Dove,1_PL,"Sherpovka. Wiedemüs Gretzkychmythof, zu zhöntaktura skarzewachen nassvoyo płatze, zustała zaminyon av zavodzonton Sherpovka.",10.876,en,1.000000,,Eurasian Collared Dove,3,src/AudioClip/250_Eurasian_Collared_Dove_260273_1_call_main.m4a|src/AudioClip/250_Eurasian_Collared_Dove_260273_2_call.m4a|src/AudioClip/250_Eurasian_Collared_Dove_260273_3_call.m4a,src/AudioClip/250_Eurasian_Collared_Dove_260273_1_call_main.m4a
251_Common_Starling_VO_1 #12327.wav,251,Common Starling,1 #12327,Please read the screen. Please read the screen. Please read the screen.,11.494,en,1.000000,,Common Starling,4,src/AudioClip/251_Common_Starling_107248_1_call.m4a|src/AudioClip/251_Common_Starling_107248_2_call.m4a|src/AudioClip/251_Common_Starling_107248_3_call.m4a|src/AudioClip/251_Common_Starling_107248_4_call_main.m4a,src/AudioClip/251_Common_Starling_107248_4_call_main.m4a
251_Common_Starling_VO_1_PL.wav,251,Common Starling,1_PL,"Spak zwet eine. Spak zwet eine turns tof platai en freuen piechen, odu goz wedavannepres inneptäcki, attagge odu goz mechannitne napsukwat gwist eine kam.",13.990,en,1.000000,,Common Starling,4,src/AudioClip/251_Common_Starling_107248_1_call.m4a|src/AudioClip/251_Common_Starling_107248_2_call.m4a|src/AudioClip/251_Common_Starling_107248_3_call.m4a|src/AudioClip/251_Common_Starling_107248_4_call_main.m4a,src/AudioClip/251_Common_Starling_107248_4_call_main.m4a
252_Common_Swift_VO_1 #12398.wav,252,Common Swift,1 #12398,"Please read the screen. If you want to learn more about Common Swift, please read the screen.",11.398,en,1.000000,,Common Swift 491117Xc,2,src/AudioClip/252_Common_Swift_491117XC_1_call.m4a|src/AudioClip/252_Common_Swift_491117XC_2_call_main.m4a,src/AudioClip/252_Common_Swift_491117XC_2_call_main.m4a
252_Common_Swift_VO_1_PL.wav,252,Common Swift,1_PL,Ejig zwet eine. Ejig zwet eine. Pozostan jov poviet Šupres du gimeczantze mein zi Okrasamy l'engovimi.,9.439,en,1.000000,,Common Swift 491117Xc,2,src/AudioClip/252_Common_Swift_491117XC_1_call.m4a|src/AudioClip/252_Common_Swift_491117XC_2_call_main.m4a,src/AudioClip/252_Common_Swift_491117XC_2_call_main.m4a
253_House_Sparrow_VO_1 #23282.wav,253,House Sparrow,1 #23282,"Hello, everyone. I hope you enjoyed this video. Please like, share and subscribe for more videos.",8.196,en,1.000000,,House Sparrow,3,src/AudioClip/253_House_Sparrow_50543_1_call.m4a|src/AudioClip/253_House_Sparrow_50543_2_call.m4a|src/AudioClip/253_House_Sparrow_50543_3_call_main.m4a,src/AudioClip/253_House_Sparrow_50543_3_call_main.m4a
253_House_Sparrow_VO_1_PL.wav,253,House Sparrow,1_PL,"Ruble is the time. The rose volume roll needs to come, so you have your wish to know where to get on with Ruble.",7.059,en,1.000000,,House Sparrow,3,src/AudioClip/253_House_Sparrow_50543_1_call.m4a|src/AudioClip/253_House_Sparrow_50543_2_call.m4a|src/AudioClip/253_House_Sparrow_50543_3_call_main.m4a,src/AudioClip/253_House_Sparrow_50543_3_call_main.m4a
254_Ruff_VO_1 #36201.wav,254,Ruff,1 #36201,Liao Song Yu. Zai Fan Zhi Zhi Zie. Xiong Xing Liao Song Yu. He zai ji ji jing zhe he xiong buo. Zhang fuk kai jang ariyan lida. He zi bai zi. Hui shi zhong zhe xin hui.,12.743,en,1.000000,,Ruff,4,src/AudioClip/254_Ruff_300538_1_call_main.m4a|src/AudioClip/254_Ruff_300538_2_call.m4a|src/AudioClip/254_Ruff_300538_3_call.m4a|src/AudioClip/254_Ruff_300538_4_call.m4a,src/AudioClip/254_Ruff_300538_1_call_main.m4a
254_Ruff_VO_1_PL.wav,254,Ruff,1_PL,"Battalion. If you want to go to the battalion, you can go to the enemy's office. If you want to go to the enemy's office, you can go to the enemy's office.",10.101,en,1.000000,,Ruff,4,src/AudioClip/254_Ruff_300538_1_call_main.m4a|src/AudioClip/254_Ruff_300538_2_call.m4a|src/AudioClip/254_Ruff_300538_3_call.m4a|src/AudioClip/254_Ruff_300538_4_call.m4a,src/AudioClip/254_Ruff_300538_1_call_main.m4a
255_Greater_Flamingo_VO_1 #19521.wav,255,Greater Flamingo,1 #19521,The,9.573,en,1.000000,,Greater Flamingo,3,src/AudioClip/255_Greater_Flamingo_510306_call_1.m4a|src/AudioClip/255_Greater_Flamingo_510306_call_2.m4a|src/AudioClip/255_Greater_Flamingo_510306_call_3_main.m4a,src/AudioClip/255_Greater_Flamingo_510306_call_3_main.m4a
255_Greater_Flamingo_VO_1_PL.wav,255,Greater Flamingo,1_PL,"Flamingo rujove. Pevion flamingo rujove vzov adelaije, Australia, dozhoo oshim dicent utrachlat.",8.789,en,1.000000,,Greater Flamingo,3,src/AudioClip/255_Greater_Flamingo_510306_call_1.m4a|src/AudioClip/255_Greater_Flamingo_510306_call_2.m4a|src/AudioClip/255_Greater_Flamingo_510306_call_3_main.m4a,src/AudioClip/255_Greater_Flamingo_510306_call_3_main.m4a
256_Audouins_Gull_VO_1 #1929.wav,256,Audouins Gull,1 #1929,The,13.511,en,1.000000,,Audouins Gull,3,src/AudioClip/256_Audouins_Gull_XC47125_1_call_main.m4a|src/AudioClip/256_Audouins_Gull_XC47125_2_call.m4a|src/AudioClip/256_Audouins_Gull_XC47125_3_call.m4a,src/AudioClip/256_Audouins_Gull_XC47125_1_call_main.m4a
256_Audouins_Gull_VO_1_PL.wav,256,Audouins Gull,1_PL,Meva shirudjemnomorska. Vlata krzyszdyszente gudwudjestegovieko. Populaczia meva shirudjemnomorska in littu atlko okowatyszentzapar. Alle obetznye povolivrenzadonorme.,12.647,en,1.000000,,Audouins Gull,3,src/AudioClip/256_Audouins_Gull_XC47125_1_call_main.m4a|src/AudioClip/256_Audouins_Gull_XC47125_2_call.m4a|src/AudioClip/256_Audouins_Gull_XC47125_3_call.m4a,src/AudioClip/256_Audouins_Gull_XC47125_1_call_main.m4a
257_Common_Chaffinch_VO_1 #10631.wav,257,Common Chaffinch,1 #10631,The The The The The,11.494,en,1.000000,,Common Chaffinch,4,src/AudioClip/257_Common_Chaffinch_36192_1_call.m4a|src/AudioClip/257_Common_Chaffinch_36192_2_call.m4a|src/AudioClip/257_Common_Chaffinch_36192_3_call.m4a|src/AudioClip/257_Common_Chaffinch_36192_4_call_main.m4a,src/AudioClip/257_Common_Chaffinch_36192_4_call_main.m4a
257_Common_Chaffinch_VO_1_PL.wav,257,Common Chaffinch,1_PL,"Gembas Vittaina. Vjimje, pov shech nev vidokim son stad das samsu of Gembe, ktorych okresh lasha nyanem kavalerof.",10.089,en,1.000000,,Common Chaffinch,4,src/AudioClip/257_Common_Chaffinch_36192_1_call.m4a|src/AudioClip/257_Common_Chaffinch_36192_2_call.m4a|src/AudioClip/257_Common_Chaffinch_36192_3_call.m4a|src/AudioClip/257_Common_Chaffinch_36192_4_call_main.m4a,src/AudioClip/257_Common_Chaffinch_36192_4_call_main.m4a
258_Common_Chiffchaff_VO_1 #10735.wav,258,Common Chiffchaff,1 #10735,Please read the screen. Please read the screen.,8.933,en,1.000000,,Common Chiffchaff,4,src/AudioClip/258_Common_Chiffchaff_36268_1_call.m4a|src/AudioClip/258_Common_Chiffchaff_36268_2_call.m4a|src/AudioClip/258_Common_Chiffchaff_36268_3_call.m4a|src/AudioClip/258_Common_Chiffchaff_36268_4_call_main.m4a,src/AudioClip/258_Common_Chiffchaff_36268_4_call_main.m4a
258_Common_Chiffchaff_VO_1_PL.wav,258,Common Chiffchaff,1_PL,"Pyrviusnak. Poulskana's vatagogaton kun avion zu e duk fjatuk ture zvstu e na dej shtivjosnak. Podobnjejak, spjef Pyrviusnakam.",10.147,en,1.000000,,Common Chiffchaff,4,src/AudioClip/258_Common_Chiffchaff_36268_1_call.m4a|src/AudioClip/258_Common_Chiffchaff_36268_2_call.m4a|src/AudioClip/258_Common_Chiffchaff_36268_3_call.m4a|src/AudioClip/258_Common_Chiffchaff_36268_4_call_main.m4a,src/AudioClip/258_Common_Chiffchaff_36268_4_call_main.m4a
259_Greylag_Goose_VO_1 #21380.wav,259,Greylag Goose,1 #21380,Hello! Hello! My name is,13.671,en,1.000000,,Greylag Goose,4,src/AudioClip/259_Greylag_Goose_103432_1_call.m4a|src/AudioClip/259_Greylag_Goose_103432_2_call.m4a|src/AudioClip/259_Greylag_Goose_103432_3_call.m4a|src/AudioClip/259_Greylag_Goose_103432_4_call_main.m4a,src/AudioClip/259_Greylag_Goose_103432_4_call_main.m4a
259_Greylag_Goose_VO_1_PL.wav,259,Greylag Goose,1_PL,Genghava. Genghava bird card narration about Goguf and Bogin. Goguf and Bogin. Genghava bird card narration about Goguf and Bogin.,10.170,en,1.000000,,Greylag Goose,4,src/AudioClip/259_Greylag_Goose_103432_1_call.m4a|src/AudioClip/259_Greylag_Goose_103432_2_call.m4a|src/AudioClip/259_Greylag_Goose_103432_3_call.m4a|src/AudioClip/259_Greylag_Goose_103432_4_call_main.m4a,src/AudioClip/259_Greylag_Goose_103432_4_call_main.m4a
25_stellers_jay_VO_1 #40152.wav,25,stellers jay,1 #40152,The,9.528,en,1.000000,,Stellers Jay,4,src/AudioClip/25_Stellers_Jay_112612_1_call.m4a|src/AudioClip/25_Stellers_Jay_112612_2_call.m4a|src/AudioClip/25_Stellers_Jay_112612_3_call.m4a|src/AudioClip/25_Stellers_Jay_112612_4_call_main.m4a,src/AudioClip/25_Stellers_Jay_112612_4_call_main.m4a
25_Stellers_Jay_VO_1_PL.wav,25,Stellers Jay,1_PL,"Modrosuika Tarnogova. Georg Steller, Shurodnik, Odkruvtengatonnek, Petakavtishan, Shedemsetr, Terturjestin, Piersumroku, Potras Rosieski, Vibravibadavtina, Alaska.",12.899,en,1.000000,,Stellers Jay,4,src/AudioClip/25_Stellers_Jay_112612_1_call.m4a|src/AudioClip/25_Stellers_Jay_112612_2_call.m4a|src/AudioClip/25_Stellers_Jay_112612_3_call.m4a|src/AudioClip/25_Stellers_Jay_112612_4_call_main.m4a,src/AudioClip/25_Stellers_Jay_112612_4_call_main.m4a
260_Cettis_Warbler_VO_1 #9621.wav,260,Cettis Warbler,1 #9621,Can you hear me? I am very happy to be here. I am very happy to be here. I hope you enjoy this video.,9.445,en,1.000000,,Cettis Warbler,4,src/AudioClip/260_Cettis_Warbler_86199_1_call.m4a|src/AudioClip/260_Cettis_Warbler_86199_2_call.m4a|src/AudioClip/260_Cettis_Warbler_86199_3_call.m4a|src/AudioClip/260_Cettis_Warbler_86199_4_call_main.m4a,src/AudioClip/260_Cettis_Warbler_86199_4_call_main.m4a
260_Cettis_Warbler_VO_1_PL.wav,260,Cettis Warbler,1_PL,Where are you from? Where are you from? Where are you from?,10.606,en,1.000000,,Cettis Warbler,4,src/AudioClip/260_Cettis_Warbler_86199_1_call.m4a|src/AudioClip/260_Cettis_Warbler_86199_2_call.m4a|src/AudioClip/260_Cettis_Warbler_86199_3_call.m4a|src/AudioClip/260_Cettis_Warbler_86199_4_call_main.m4a,src/AudioClip/260_Cettis_Warbler_86199_4_call_main.m4a
261_Eurasian_Green_Woodpecker_VO_1 #15559.wav,261,Eurasian Green Woodpecker,1 #15559,"Hello, I am Moon Yang. My name is Moon Yang, and I am the owner of the Google Play Store. I am a developer of the Google Play Store. I am a developer of the Google Play Store.",6.820,en,1.000000,,Eurasian Green Woodpecker,3,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_1.m4a|src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_2_main.m4a|src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_3.m4a,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_2_main.m4a
261_Eurasian_Green_Woodpecker_VO_1_PL.wav,261,Eurasian Green Woodpecker,1_PL,"Dientiau Jelane. From the beginning of the 19th century to the 19th century, Dientiau Jelane is the only one who has ever been in a group like GME.",9.213,en,1.000000,,Eurasian Green Woodpecker,3,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_1.m4a|src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_2_main.m4a|src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_3.m4a,src/AudioClip/261_Eurasian_Green_Woodpecker_281266_call_2_main.m4a
262_Abbotts_Booby_VO_1 #103.wav,262,Abbotts Booby,1 #103,"Hello everyone, I'm Jieun-Bin. I'm going to show you how to make a",7.327,en,1.000000,,Abbotts Booby,5,src/AudioClip/262_Abbotts_booby_ 1_song.m4a|src/AudioClip/262_Abbotts_booby_ 2_call_main.m4a|src/AudioClip/262_Abbotts_booby_ 3_call.m4a|src/AudioClip/262_Abbotts_booby_ 4_call.m4a|src/AudioClip/262_Abbotts_booby_ 5_call.m4a,src/AudioClip/262_Abbotts_booby_ 2_call_main.m4a
262_Abbotts_Booby_VO_1_PL.wav,262,Abbotts Booby,1_PL,Do you have any questions for me? Do you have any questions for me? Let me know if you have any questions for me in the comments below.,9.892,en,1.000000,,Abbotts Booby,5,src/AudioClip/262_Abbotts_booby_ 1_song.m4a|src/AudioClip/262_Abbotts_booby_ 2_call_main.m4a|src/AudioClip/262_Abbotts_booby_ 3_call.m4a|src/AudioClip/262_Abbotts_booby_ 4_call.m4a|src/AudioClip/262_Abbotts_booby_ 5_call.m4a,src/AudioClip/262_Abbotts_booby_ 2_call_main.m4a
263_Australasian_Pipit_VO_1 #2018.wav,263,Australasian Pipit,1 #2018,"Hello, I'm",8.115,en,1.000000,,Australasian Pipit Xc537877 1 Call 1,6,src/AudioClip/263_Australasian_Pipit_ XC537877_1_call 1.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_1_call.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_2_call 1.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_2_call.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_3_call.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_4_call.m4a,
263_Australasian_Pipit_VO_1_PL.wav,263,Australasian Pipit,1_PL,"Sheer Gotek Novoselanski. Then, Samir Kuyantse wonky Gatunek, went into the ocean of Ogorodav, and now Boiska's Portovec.",10.449,en,1.000000,,Australasian Pipit Xc537877 1 Call 1,6,src/AudioClip/263_Australasian_Pipit_ XC537877_1_call 1.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_1_call.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_2_call 1.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_2_call.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_3_call.m4a|src/AudioClip/263_Australasian_Pipit_ XC537877_4_call.m4a,
264_Australasian_Shoveler_VO_1 #2106.wav,264,Australasian Shoveler,1 #2106,下面喜按 yáu. 爬池你為頭書池. 我们解啥. 傹的面為类第一解喜解喜涢解喜涢為頭涢池. 對们解喜涢為頭涢頭涢頭涢為頭涢. 爬樱喜涢為頭涢喜涢頭涢為頭涢為頭涢頭涢頭涢頭涢頭涢,6.146,en,1.000000,,Australasian Shoveler,4,src/AudioClip/264_Australasian_Shoveler_1_call_main.m4a|src/AudioClip/264_Australasian_Shoveler_2_call.m4a|src/AudioClip/264_Australasian_Shoveler_3_call.m4a|src/AudioClip/264_Australasian_Shoveler_4_call.m4a,src/AudioClip/264_Australasian_Shoveler_1_call_main.m4a
264_Australasian_Shoveler_VO_1_PL.wav,264,Australasian Shoveler,1_PL,Puažko no star no lice. Vienziko maureskim ten gatun ek puažko no sayest na zevane kuruvenge tso ožnata sapac.,11.180,en,1.000000,,Australasian Shoveler,4,src/AudioClip/264_Australasian_Shoveler_1_call_main.m4a|src/AudioClip/264_Australasian_Shoveler_2_call.m4a|src/AudioClip/264_Australasian_Shoveler_3_call.m4a|src/AudioClip/264_Australasian_Shoveler_4_call.m4a,src/AudioClip/264_Australasian_Shoveler_1_call_main.m4a
265_Australian_Ibis_VO_1 #2223.wav,265,Australian Ibis,1 #2223,"Hello, my friends. I'd like to thank you for joining us today for this edition of Ibis.",8.903,en,1.000000,,Australian Ibis,3,src/AudioClip/265_Australian_Ibis_XC269946_1_call.m4a|src/AudioClip/265_Australian_Ibis_XC269946_2_call.m4a|src/AudioClip/265_Australian_Ibis_XC269946_3_call.m4a,
265_Australian_Ibis_VO_1_PL.wav,265,Australian Ibis,1_PL,Ibis Tarnopur. Ibis Tarnopur is a podcast of Australian Ibis Tarnopur. Ibis Tarnopur is a podcast of Australian Ibis Tarnopur.,9.596,en,1.000000,,Australian Ibis,3,src/AudioClip/265_Australian_Ibis_XC269946_1_call.m4a|src/AudioClip/265_Australian_Ibis_XC269946_2_call.m4a|src/AudioClip/265_Australian_Ibis_XC269946_3_call.m4a,
266_Australian_Magpie_VO_1 #2317.wav,266,Australian Magpie,1 #2317,"Hello, my name is Zhongxue. I am the director of the Australian Magpie. I am the director of the Australian Magpie.",8.457,en,1.000000,,Australian Magpie,4,src/AudioClip/266_Australian_Magpie_XC689343_1_call.m4a|src/AudioClip/266_Australian_Magpie_XC689343_2_call.m4a|src/AudioClip/266_Australian_Magpie_XC689343_3_call.m4a|src/AudioClip/266_Australian_Magpie_XC689343_4_call_main.m4a,src/AudioClip/266_Australian_Magpie_XC689343_4_call_main.m4a
266_Australian_Magpie_VO_1_PL.wav,266,Australian Magpie,1_PL,Dierzbovron. Dierzbovron means instant territorial instinct. And it is a logical logic that you should not be cognizant of.,9.712,en,1.000000,,Australian Magpie,4,src/AudioClip/266_Australian_Magpie_XC689343_1_call.m4a|src/AudioClip/266_Australian_Magpie_XC689343_2_call.m4a|src/AudioClip/266_Australian_Magpie_XC689343_3_call.m4a|src/AudioClip/266_Australian_Magpie_XC689343_4_call_main.m4a,src/AudioClip/266_Australian_Magpie_XC689343_4_call_main.m4a
267_Australian_Owlet_Nightjar_VO_1 #2410.wav,267,Australian Owlet Nightjar,1 #2410,"Hello, my friends. I am very happy to be here with you today. I am very happy to be here with you today. Thank you so much for being here today.",9.297,en,1.000000,,Australian Owlet Nightjar,3,src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_1_call.m4a|src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_2_call.m4a|src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_3_call_main.m4a,src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_3_call_main.m4a
267_Australian_Owlet_Nightjar_VO_1_PL.wav,267,Australian Owlet Nightjar,1_PL,Sovnik Australieński. Sovnik Australieński. Nina lejondozhen do suv. Hochar stakiek sov. Provado nozne trabžecia.,10.867,en,1.000000,,Australian Owlet Nightjar,3,src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_1_call.m4a|src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_2_call.m4a|src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_3_call_main.m4a,src/AudioClip/267_Australian_Owlet_Nightjar_XC673825_3_call_main.m4a
268_Australian_Raven_VO_1 #2509.wav,268,Australian Raven,1 #2509,"Hello, I'm Tuyang. Hello, I'm Tuyang. My name is Wang Li. I'm from Guangzhou.",8.142,en,1.000000,,Australian Raven,3,src/AudioClip/268_Australian_Raven_XC733297_1_call.m4a|src/AudioClip/268_Australian_Raven_XC733297_2_call.m4a|src/AudioClip/268_Australian_Raven_XC733297_3_call_main.m4a,src/AudioClip/268_Australian_Raven_XC733297_3_call_main.m4a
268_Australian_Raven_VO_1_PL.wav,268,Australian Raven,1_PL,"Crook Australiski. Crook Australiski okrivayo zapasi zenya vromoviska skalnyk, fkempach trav, lubvjemi.",9.985,en,1.000000,,Australian Raven,3,src/AudioClip/268_Australian_Raven_XC733297_1_call.m4a|src/AudioClip/268_Australian_Raven_XC733297_2_call.m4a|src/AudioClip/268_Australian_Raven_XC733297_3_call_main.m4a,src/AudioClip/268_Australian_Raven_XC733297_3_call_main.m4a
